"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.86470625924644e-15,0.490653320877486,0.376,0.201,1.45941187777393e-11,"Ciliated","JADE1"
5.07632990905947e-15,0.308114747694258,0.265,0.184,1.52289897271784e-11,"Ciliated","LOC116281623"
5.97685126500697e-15,0.729366038663104,0.385,0.144,1.79305537950209e-11,"Ciliated","CLIC5"
7.02313508346149e-15,0.493059033597657,0.271,0.125,2.10694052503845e-11,"Ciliated","PALM2AKAP2"
7.18723676701599e-15,0.292312035120343,0.377,0.125,2.1561710301048e-11,"Ciliated","GGT5"
7.53132755189111e-15,0.413666936848077,0.257,0.101,2.25939826556733e-11,"Ciliated","C1S"
7.82822459126187e-15,0.367233669570412,0.343,0.041,2.34846737737856e-11,"Ciliated","FRMPD2"
8.14279894889197e-15,0.599236009141589,0.31,0.058,2.44283968466759e-11,"Ciliated","LOC107034616"
9.08718158987959e-15,0.997152843895811,0.464,0.117,2.72615447696388e-11,"Ciliated","POLA2"
1.55088851192291e-14,0.579730202507933,0.433,0.275,4.65266553576873e-11,"Ciliated","DFFA"
1.6158889617995e-14,1.02156070983057,0.421,0.048,4.84766688539851e-11,"Ciliated","TEKT3"
1.66779550357099e-14,0.250036526332118,0.289,0.22,5.00338651071296e-11,"Ciliated","LONRF3"
1.93636247384747e-14,0.735895395628544,0.423,0.052,5.80908742154241e-11,"Ciliated","LOC116282959"
2.70062486176029e-14,1.15434415818942,0.456,0.08,8.10187458528087e-11,"Ciliated","MYB"
3.71318387412924e-14,0.817388727345096,0.455,0.117,1.11395516223877e-10,"Ciliated","NAAA"
3.75199583246668e-14,0.75461663776297,0.32,0.052,1.12559874974e-10,"Ciliated","EFCAB6"
4.42960332719845e-14,0.322458930755068,0.309,0.059,1.32888099815953e-10,"Ciliated","TP73"
5.28261894475368e-14,0.696333736363536,0.344,0.094,1.5847856834261e-10,"Ciliated","NEGR1"
5.86788379435497e-14,1.0439399242581,0.448,0.077,1.76036513830649e-10,"Ciliated","LOC116281500"
7.31736634821069e-14,1.05557352545527,0.407,0.054,2.19520990446321e-10,"Ciliated","CEP128"
8.98231936854938e-14,0.842051932806158,0.401,0.095,2.69469581056481e-10,"Ciliated","NPR3"
1.26251499494779e-13,0.411270891690063,0.331,0.059,3.78754498484337e-10,"Ciliated","KCNRG"
1.54602547856905e-13,0.599076223622273,0.362,0.109,4.63807643570715e-10,"Ciliated","NRIP2"
2.14799595447248e-13,0.467573749906377,0.36,0.092,6.44398786341743e-10,"Ciliated","LOC107034240"
2.35096738884766e-13,0.269925758269786,0.465,0.388,7.05290216654297e-10,"Ciliated","JAG1"
2.40483086156977e-13,0.727879290621772,0.43,0.054,7.21449258470931e-10,"Ciliated","RRAD"
2.45413006023719e-13,0.789496633071901,0.367,0.092,7.36239018071156e-10,"Ciliated","CCDC171"
3.39301865530134e-13,1.14761102200191,0.426,0.045,1.0179055965904e-09,"Ciliated","C26H4orf47"
4.75792678663385e-13,0.777354491615648,0.311,0.033,1.42737803599016e-09,"Ciliated","CFAP47"
5.76262539698532e-13,0.563316931329212,0.331,0.104,1.7287876190956e-09,"Ciliated","LOC102533164"
7.06990274404914e-13,0.410809309311421,0.428,0.032,2.12097082321474e-09,"Ciliated","SLC1A3"
8.08456540449714e-13,0.558512539163668,0.301,0.063,2.42536962134914e-09,"Ciliated","LOC116280008"
8.91380264131735e-13,0.466348138304209,0.367,0.202,2.67414079239521e-09,"Ciliated","SCN3B"
9.07815402755817e-13,0.611105172000607,0.309,0.036,2.72344620826745e-09,"Ciliated","KIAA0319"
9.16052706899574e-13,0.826287577611649,0.422,0.071,2.74815812069872e-09,"Ciliated","CDH16"
1.0195381411817e-12,0.647897114172438,0.304,0.097,3.05861442354511e-09,"Ciliated","MINDY4"
1.26548034588255e-12,0.587940693579728,0.289,0.087,3.79644103764764e-09,"Ciliated","ZNF621"
1.39808882428039e-12,0.731915510504276,0.337,0.075,4.19426647284116e-09,"Ciliated","MAP6"
3.15341417767352e-12,0.671588919181531,0.391,0.168,9.46024253302057e-09,"Ciliated","TMED8"
3.37005635627105e-12,0.687195491379595,0.331,0.06,1.01101690688131e-08,"Ciliated","SNCA"
4.26396103647425e-12,0.717910906421905,0.441,0.101,1.27918831094228e-08,"Ciliated","PLCL2"
4.49228024809398e-12,0.637473188760887,0.428,0.082,1.34768407442819e-08,"Ciliated","HKDC1"
8.41736042251258e-12,0.931751575940871,0.418,0.08,2.52520812675378e-08,"Ciliated","TGFBR3"
8.64795502101428e-12,0.625767370254474,0.27,0.067,2.59438650630428e-08,"Ciliated","ZNF214"
8.91661412495253e-12,0.641418890433948,0.3,0.06,2.67498423748576e-08,"Ciliated","TEDC1"
1.05737586120979e-11,0.447801914780594,0.494,0.317,3.17212758362937e-08,"Ciliated","GCNT2"
1.06267191784544e-11,0.270353457096895,0.467,0.377,3.18801575353631e-08,"Ciliated","B3GNT7"
1.50079636147432e-11,0.845411658510891,0.431,0.067,4.50238908442297e-08,"Ciliated","SLC13A1"
1.5301444777963e-11,0.546955163671713,0.272,0.068,4.59043343338891e-08,"Ciliated","CEP104"
1.77700622008518e-11,0.405264824552524,0.404,0.059,5.33101866025554e-08,"Ciliated","DMRT3"
1.77842900448498e-11,0.354670533787641,0.468,0.16,5.33528701345495e-08,"Ciliated","LOC107033166"
2.02465223791427e-11,0.740594883006221,0.336,0.05,6.07395671374281e-08,"Ciliated","CDHR3"
3.04593476619954e-11,0.319521624347463,0.259,0.118,9.13780429859863e-08,"Ciliated","OIT3"
3.24742395702798e-11,0.954650953720951,0.404,0.059,9.74227187108393e-08,"Ciliated","CRISPLD2"
3.76127472328308e-11,0.799179430389248,0.436,0.162,1.12838241698492e-07,"Ciliated","WDR47"
3.81480412281978e-11,0.461307576697427,0.285,0.168,1.14444123684593e-07,"Ciliated","TMEM200C"
4.64984322112594e-11,1.1259137747626,0.43,0.082,1.39495296633778e-07,"Ciliated","LOC102542348"
5.18013891186993e-11,0.298161915009618,0.278,0.145,1.55404167356098e-07,"Ciliated","PRRT1"
6.08933371572943e-11,0.742297236303947,0.447,0.19,1.82680011471883e-07,"Ciliated","LOC116276532"
6.37172392276227e-11,1.04274248039553,0.426,0.052,1.91151717682868e-07,"Ciliated","PPP1R36"
8.90225589160812e-11,0.68341475195774,0.368,0.072,2.67067676748244e-07,"Ciliated","LOC107033957"
1.0642432818903e-10,0.770523533646537,0.352,0.073,3.1927298456709e-07,"Ciliated","LRRC23"
1.13268484874273e-10,0.347996183392412,0.339,0.074,3.39805454622819e-07,"Ciliated","AMER2"
2.27720581321436e-10,0.886830184809451,0.392,0.055,6.83161743964307e-07,"Ciliated","WDR97"
2.77887976940688e-10,0.566556826725776,0.301,0.112,8.33663930822065e-07,"Ciliated","ACSBG1"
4.31857421141718e-10,0.310074651125008,0.265,0.117,1.29557226342515e-06,"Ciliated","LOC107035303"
4.99668716571951e-10,0.594666783956621,0.378,0.183,1.49900614971585e-06,"Ciliated","MAGEH1"
7.46849391271377e-10,0.648367522717146,0.412,0.166,2.24054817381413e-06,"Ciliated","CA11"
7.62321919189716e-10,0.85747393058602,0.422,0.067,2.28696575756915e-06,"Ciliated","SPATA13"
1.00232411797609e-09,0.346979886804234,0.354,0.098,3.00697235392828e-06,"Ciliated","GCNT3"
1.18112819028643e-09,0.880050172425812,0.417,0.078,3.54338457085929e-06,"Ciliated","APOH"
2.42142909895737e-09,0.495339238000567,0.346,0.056,7.2642872968721e-06,"Ciliated","PKD2L2"
2.63936627971624e-09,0.423486375602428,0.506,0.334,7.91809883914872e-06,"Ciliated","ABL2"
4.14947686053817e-09,0.579094395670039,0.29,0.078,1.24484305816145e-05,"Ciliated","C4H9orf135"
6.5192820141106e-09,0.376495352031895,0.37,0.081,1.95578460423318e-05,"Ciliated","LOC116281643"
1.10228867448874e-08,0.683084803007626,0.409,0.053,3.30686602346621e-05,"Ciliated","SAMD15"
1.15006340165946e-08,0.988517000011952,0.426,0.066,3.45019020497838e-05,"Ciliated","STK33"
1.26638922391301e-08,0.959574299842292,0.359,0.054,3.79916767173903e-05,"Ciliated","FAM183A"
1.92392034996426e-08,0.545720412689202,0.346,0.19,5.77176104989278e-05,"Ciliated","BCAS1"
2.10442626225686e-08,0.794701656609312,0.38,0.103,6.31327878677059e-05,"Ciliated","KIAA0825"
2.11097392392785e-08,0.254458126643256,0.31,0.245,6.33292177178355e-05,"Ciliated","DNMT1"
2.38714333067352e-08,0.433804038572107,0.319,0.169,7.16142999202056e-05,"Ciliated","GRAMD1B"
2.49505118011734e-08,0.638066721389172,0.316,0.037,7.48515354035202e-05,"Ciliated","DYDC2"
2.88425493917552e-08,0.353651023535668,0.376,0.264,8.65276481752656e-05,"Ciliated","CCN3"
2.9626248650401e-08,0.412692979486174,0.353,0.118,8.8878745951203e-05,"Ciliated","LOC116276851"
3.03081287237873e-08,0.327559661390592,0.273,0.11,9.09243861713618e-05,"Ciliated","KLF15"
3.26472904151193e-08,0.359665040199688,0.363,0.117,9.79418712453578e-05,"Ciliated","CD3E"
4.06616748537229e-08,0.407580930370429,0.491,0.365,0.000121985024561169,"Ciliated","LOC116277736"
4.08625585839842e-08,0.399567372501729,0.367,0.226,0.000122587675751953,"Ciliated","HMGXB3"
4.11664881224133e-08,0.666961198327203,0.368,0.096,0.00012349946436724,"Ciliated","CRYM"
4.95927792115195e-08,0.414040891356496,0.466,0.134,0.000148778337634558,"Ciliated","LOC116278335"
6.10062369976095e-08,0.843285587359441,0.34,0.033,0.000183018710992829,"Ciliated","EFHB"
6.33180343002664e-08,0.984000710966788,0.407,0.052,0.000189954102900799,"Ciliated","KNDC1"
7.24426398083277e-08,1.11073941705227,0.427,0.062,0.000217327919424983,"Ciliated","KCNMB1"
8.15184483867836e-08,0.737005987010175,0.379,0.116,0.000244555345160351,"Ciliated","LOC107035108"
1.15789192343222e-07,0.831742211194647,0.398,0.117,0.000347367577029666,"Ciliated","DYDC1"
1.34277928206927e-07,0.607646923128055,0.408,0.205,0.00040283378462078,"Ciliated","BST1"
1.45633945732186e-07,0.619170958529244,0.42,0.188,0.000436901837196558,"Ciliated","ENDOD1"
1.51009811746804e-07,0.944097334757947,0.428,0.096,0.000453029435240411,"Ciliated","SLC4A8"
1.7399977820774e-07,0.732649068689163,0.381,0.048,0.000521999334623221,"Ciliated","RNF32"
1.77436793974338e-07,0.677676125794428,0.414,0.064,0.000532310381923013,"Ciliated","APLP1"
1.95341516812941e-07,0.880719017888203,0.399,0.054,0.000586024550438822,"Ciliated","CCDC110"
2.37543185176947e-07,0.814798383039766,0.413,0.044,0.00071262955553084,"Ciliated","SAG"
2.47523375227441e-07,0.529524719757302,0.322,0.024,0.000742570125682324,"Ciliated","TTLL6"
3.13121028099393e-07,0.395674021570796,0.27,0.13,0.00093936308429818,"Ciliated","GNB4"
3.38363371476793e-07,0.495712761103457,0.308,0.096,0.00101509011443038,"Ciliated","LOC107033899"
3.84058903540525e-07,0.298048781656317,0.357,0.073,0.00115217671062157,"Ciliated","STRIT1"
5.46406211338588e-07,0.969285347970052,0.408,0.074,0.00163921863401576,"Ciliated","AGBL5"
6.86151952934211e-07,0.617329354789811,0.378,0.134,0.00205845585880263,"Ciliated","CLDN3"
1.03646563809452e-06,0.914119373213335,0.376,0.035,0.00310939691428357,"Ciliated","LOC116281802"
1.18654417646513e-06,0.676382215970723,0.41,0.093,0.0035596325293954,"Ciliated","GABBR2"
1.47861654463483e-06,0.858940860442562,0.383,0.089,0.00443584963390448,"Ciliated","PASK"
1.49248623242929e-06,0.953788656472343,0.417,0.082,0.00447745869728787,"Ciliated","PLPPR3"
1.90820022268589e-06,0.966663232441168,0.365,0.065,0.00572460066805767,"Ciliated","CAMK4"
1.91333116163446e-06,0.276384172000937,0.346,0.032,0.00573999348490337,"Ciliated","KCNH7"
2.4204205585154e-06,0.431497161766623,0.332,0.08,0.00726126167554619,"Ciliated","LOC116282042"
2.69644879829064e-06,0.587682604437025,0.328,0.101,0.00808934639487192,"Ciliated","UCHL1"
3.62642120170001e-06,0.529926488664151,0.341,0.083,0.0108792636051,"Ciliated","PCSK5"
3.68598812070038e-06,1.00858002750513,0.411,0.058,0.0110579643621011,"Ciliated","IL17RB"
6.8862624701975e-06,0.556937988652659,0.431,0.076,0.0206587874105925,"Ciliated","LOC116276732"
7.75476864698202e-06,0.584694582443809,0.366,0.079,0.0232643059409461,"Ciliated","MYLK3"
9.14080681306764e-06,1.00815929328551,0.406,0.063,0.0274224204392029,"Ciliated","DPF1"
1.10727208849123e-05,0.634167309482962,0.361,0.125,0.0332181626547368,"Ciliated","FAM118A"
1.11555016397446e-05,0.513873098276248,0.379,0.059,0.0334665049192337,"Ciliated","RHPN1"
1.20630294656267e-05,0.495538001209071,0.432,0.064,0.03618908839688,"Ciliated","MCOLN3"
1.2784158086424e-05,0.83331846087366,0.407,0.08,0.0383524742592721,"Ciliated","LOC107033254"
1.28046200446195e-05,0.812982100793982,0.384,0.097,0.0384138601338586,"Ciliated","C2CD2L"
1.28267218821406e-05,0.681756544439922,0.439,0.093,0.0384801656464219,"Ciliated","SERPINI2"
1.53828504664806e-05,0.305539079812829,0.35,0.129,0.0461485513994417,"Ciliated","LOC107034158"
1.7622775622306e-05,0.833315182967441,0.366,0.051,0.052868326866918,"Ciliated","CUNH11orf65"
1.8030647740057e-05,0.403381021833891,0.289,0.115,0.0540919432201711,"Ciliated","PROX1"
1.82280990504066e-05,0.900866266516479,0.367,0.051,0.0546842971512197,"Ciliated","DZIP1L"
1.93934373160195e-05,0.738403775968707,0.392,0.128,0.0581803119480586,"Ciliated","RTKN2"
2.53260279724897e-05,0.458224423265275,0.421,0.109,0.075978083917469,"Ciliated","SDC2"
3.23666635361885e-05,0.366756699561847,0.38,0.123,0.0970999906085656,"Ciliated","ST3GAL2"
3.46588654656858e-05,0.78957529984002,0.331,0.049,0.103976596397057,"Ciliated","WDR93"
3.84653499117846e-05,0.868615015430587,0.415,0.109,0.115396049735354,"Ciliated","PIBF1"
4.29475268661073e-05,0.78404633313228,0.342,0.038,0.128842580598322,"Ciliated","ZCCHC12"
4.30517826884159e-05,0.954344910070295,0.41,0.088,0.129155348065248,"Ciliated","CFAP100"
5.03649221007549e-05,0.307449378252636,0.293,0.169,0.151094766302265,"Ciliated","LOC102542854"
5.77813220605611e-05,0.964229792137501,0.355,0.051,0.173343966181683,"Ciliated","ANKUB1"
7.15920601917358e-05,0.800801601773184,0.347,0.051,0.214776180575208,"Ciliated","LOC116282347"
7.43445755140643e-05,0.658667243926085,0.409,0.18,0.223033726542193,"Ciliated","FANCI"
7.43830255759746e-05,0.790581223683727,0.374,0.078,0.223149076727924,"Ciliated","LOC116279078"
9.30634094054608e-05,0.351324983959907,0.429,0.074,0.279190228216382,"Ciliated","C13H1orf158"
9.85050916572195e-05,0.769999345675412,0.407,0.126,0.295515274971658,"Ciliated","AGBL3"
0.000106227074714801,0.894747495717517,0.393,0.087,0.318681224144403,"Ciliated","CD14"
0.000112050987667721,1.0358788405705,0.422,0.074,0.336152963003163,"Ciliated","CROCC2"
0.000141476733989209,0.774447737574696,0.387,0.112,0.424430201967626,"Ciliated","EPB41L4B"
0.000144453463781706,0.360825768637358,0.327,0.187,0.433360391345117,"Ciliated","SLC6A20"
0.000167336763773732,0.698425997181955,0.44,0.11,0.502010291321197,"Ciliated","SLC16A6"
0.000172912818743534,0.727637134305792,0.35,0.072,0.518738456230602,"Ciliated","LOC107034000"
0.000232311180360571,0.695201005483036,0.431,0.07,0.696933541081713,"Ciliated","B3GALT1"
0.000244425767851992,0.517489302120513,0.296,0.157,0.733277303555977,"Ciliated","ANGPTL2"
0.000296774603939133,0.913768180764771,0.374,0.086,0.8903238118174,"Ciliated","C9H16orf46"
0.000305031959982171,0.889764934070537,0.379,0.066,0.915095879946513,"Ciliated","CCDC30"
0.000307046463564074,0.677145708324434,0.372,0.07,0.921139390692222,"Ciliated","MAP2K6"
0.00031559588950533,0.908534234097568,0.381,0.05,0.946787668515989,"Ciliated","ZBBX"
0.000417347111462686,0.933536949130084,0.37,0.072,1,"Ciliated","CHST4"
0.000446420702144327,0.917999534535323,0.404,0.049,1,"Ciliated","ST8SIA1"
0.000498951012828205,0.354503953182753,0.357,0.227,1,"Ciliated","REEP4"
0.00057818801078418,0.963619378558314,0.384,0.059,1,"Ciliated","DNAJB13"
0.000635177032742239,0.76439686937552,0.344,0.06,1,"Ciliated","GLB1L"
0.000708108649008091,0.29775044493407,0.288,0.144,1,"Ciliated","BMP2"
0.000764753660978955,0.263241984372982,0.381,0.312,1,"Ciliated","KLF2"
0.00082189633126686,0.617942114396832,0.387,0.066,1,"Ciliated","MYLK"
0.000864973790353748,0.876229853853008,0.374,0.071,1,"Ciliated","CCDC81"
0.00105286899370266,0.402586075193769,0.338,0.092,1,"Ciliated","AGBL4"
0.00105763347874716,0.839602954311576,0.385,0.095,1,"Ciliated","WDR60"
0.0010741541855753,0.663451440511063,0.326,0.07,1,"Ciliated","LOC116278497"
0.00118154845001342,0.859169389410113,0.412,0.052,1,"Ciliated","NUP62CL"
0.00137619082008654,0.604736920534553,0.362,0.139,1,"Ciliated","MITF"
0.0015336002593554,0.843822810332532,0.358,0.091,1,"Ciliated","CCDC89"
0.00173954427042586,0.704170111709129,0.317,0.058,1,"Ciliated","STX2"
0.00205054041115572,0.814404046883991,0.351,0.082,1,"Ciliated","LIN7A"
0.00224201588366105,0.364980910793083,0.258,0.104,1,"Ciliated","CORO6"
0.00238069984796213,0.469563263713091,0.344,0.207,1,"Ciliated","SGO2"
0.00243676752153144,0.689238928211851,0.405,0.091,1,"Ciliated","ALDH1L2"
0.00280403578267382,0.861943571826431,0.361,0.028,1,"Ciliated","LRP2BP"
0.00285088514209775,0.987623366076302,0.417,0.064,1,"Ciliated","AKAP14"
0.0029119652766782,0.758035187958961,0.372,0.091,1,"Ciliated","ISG20"
0.00310009619465029,0.984155990519535,0.389,0.032,1,"Ciliated","CFAP157"
0.00341602746615111,0.402045217387999,0.34,0.171,1,"Ciliated","CHKA"
0.00344430540614553,0.442782962152447,0.4,0.069,1,"Ciliated","TSHZ2"
0.00367613877928463,0.916524353859518,0.366,0.054,1,"Ciliated","DENND2A"
0.00407256036643428,0.875639358410669,0.385,0.04,1,"Ciliated","EML6"
0.00407273712591113,0.380235940797685,0.326,0.115,1,"Ciliated","LOC116278578"
0.00480816066003268,0.956177820066444,0.413,0.068,1,"Ciliated","DNAH1"
0.00553213064808802,0.438221642223222,0.416,0.256,1,"Ciliated","OTUD1"
0.00598034382652062,0.837116901406122,0.394,0.08,1,"Ciliated","LOC116284242"
0.00606000535203014,0.571455932720229,0.348,0.053,1,"Ciliated","LOC116276935"
0.00665635076899292,0.299456969373727,0.323,0.071,1,"Ciliated","LOC116279205"
0.00727549379873826,0.637082182174684,0.383,0.166,1,"Ciliated","ARSL"
0.00729536353017725,0.773654057711455,0.344,0.068,1,"Ciliated","CCDC189"
0.0098181974263007,0.28960849747696,0.288,0.134,1,"Ciliated","RSAD2"
0,3.94793697780214,0.656,0.234,0,"Club","KRT4"
0,1.90877530332396,0.687,0.286,0,"Club","MUC4"
0,1.8025509096182,0.628,0.275,0,"Club","TXN"
0,1.53119244086441,0.575,0.204,0,"Club","GPRC5A"
0,1.08209649470702,0.675,0.341,0,"Club","S100A6"
1.17281931743316e-288,1.18379976268851,0.643,0.322,3.51845795229948e-285,"Club","FXYD3"
1.778737248735e-266,0.887145727092497,0.678,0.383,5.336211746205e-263,"Club","S100A11"
2.15865863676753e-261,2.63346868871602,0.566,0.257,6.4759759103026e-258,"Club","IVL"
3.94977310087771e-254,1.15392815828954,0.614,0.312,1.18493193026331e-250,"Club","ANXA1"
7.34281792481478e-238,1.10989227660439,0.589,0.312,2.20284537744443e-234,"Club","SCEL"
3.36995829859046e-232,1.05651317343697,0.628,0.352,1.01098748957714e-228,"Club","KRT8"
1.37503373601886e-204,2.9018732959823,0.464,0.157,4.12510120805657e-201,"Club","MUC21"
1.15586819279232e-203,1.59283753810932,0.575,0.294,3.46760457837697e-200,"Club","SERPINE2"
5.85388659487006e-201,1.19497492146398,0.529,0.27,1.75616597846102e-197,"Club","MUC20"
1.45862522783857e-196,1.56169056760289,0.551,0.286,4.37587568351571e-193,"Club","NQO1"
2.30197297463207e-183,1.67820584448822,0.661,0.357,6.90591892389621e-180,"Club","LOC102526003"
1.14330194882029e-182,0.908359954895276,0.576,0.322,3.42990584646088e-179,"Club","LOC107033072"
2.72353504030791e-177,3.04947596314913,0.485,0.19,8.17060512092373e-174,"Club","ADIRF"
2.72671381703239e-161,1.6917603985762,0.467,0.176,8.18014145109716e-158,"Club","LOC116284500"
2.76486972321089e-160,0.759281295007417,0.555,0.352,8.29460916963266e-157,"Club","ELOVL1"
1.21615958405816e-158,0.687628138270315,0.571,0.341,3.64847875217447e-155,"Club","MYO1C"
2.91058233230772e-155,2.6652646509189,0.543,0.244,8.73174699692315e-152,"Club","LOC102545839"
2.00679063219178e-154,0.913426207736847,0.557,0.315,6.02037189657533e-151,"Club","PLK2"
4.28172162367979e-152,1.06016676795337,0.503,0.299,1.28451648710394e-148,"Club","AGR2"
4.62892971150348e-151,0.835627577225442,0.563,0.344,1.38867891345105e-147,"Club","CUNH15orf48"
6.97595512690047e-150,1.00287094469291,0.563,0.346,2.09278653807014e-146,"Club","MUC1"
1.0979316446198e-148,1.03129811080707,0.547,0.322,3.29379493385941e-145,"Club","EMP1"
2.12868808665314e-144,0.944367501098691,0.568,0.32,6.38606425995943e-141,"Club","DUSP5"
2.96866257813875e-144,0.757188992640013,0.608,0.39,8.90598773441624e-141,"Club","KRT19"
1.51012290335569e-143,1.0461607956039,0.55,0.337,4.53036871006706e-140,"Club","S100A16"
8.9495426320309e-143,1.49170882172258,0.529,0.267,2.68486278960927e-139,"Club","C3H5orf46"
2.25481038038852e-138,1.02703215401811,0.588,0.321,6.76443114116555e-135,"Club","NFE2L2"
2.20436155155834e-134,0.742878598916897,0.532,0.316,6.61308465467503e-131,"Club","CRYBG1"
2.44611499083257e-134,0.760766181417202,0.547,0.34,7.33834497249772e-131,"Club","HIGD1A"
8.04955361584947e-132,1.38062975478494,0.512,0.254,2.41486608475484e-128,"Club","CLDN8"
4.09416229503563e-127,0.699879102177044,0.411,0.128,1.22824868851069e-123,"Club","DAPK2"
2.13526533818223e-125,0.868755877823977,0.476,0.226,6.40579601454668e-122,"Club","SFTA2"
3.56559204676452e-124,0.890503420345969,0.557,0.348,1.06967761402936e-120,"Club","PRDX1"
1.08127697771723e-122,0.66383881585598,0.572,0.373,3.24383093315169e-119,"Club","ALAS1"
4.873492749222e-121,1.2058981563942,0.511,0.286,1.4620478247666e-117,"Club","ECM1"
8.39093949618157e-116,1.37522028382907,0.407,0.235,2.51728184885447e-112,"Club","LOC102541268"
2.55169492430489e-113,1.82539594294047,0.475,0.235,7.65508477291468e-110,"Club","PORCN"
5.14174667998373e-111,0.693116520907594,0.312,0.196,1.54252400399512e-107,"Club","CUZD1"
1.13628314311656e-109,0.62531375667271,0.564,0.377,3.40884942934968e-106,"Club","CAPN2"
1.27559850207856e-109,0.80895222185167,0.544,0.367,3.82679550623567e-106,"Club","KRT18"
1.02855686743459e-104,0.592316416287032,0.552,0.36,3.08567060230378e-101,"Club","SERPINB5"
5.92060826364725e-102,0.788191091327017,0.576,0.377,1.77618247909418e-98,"Club","EFEMP1"
3.31757164924998e-100,0.630792979891009,0.561,0.381,9.95271494774995e-97,"Club","FAM3C"
1.55904372905057e-97,0.597260773845874,0.493,0.337,4.67713118715171e-94,"Club","C13H1orf210"
2.11233443071274e-94,1.24376087258431,0.509,0.33,6.33700329213821e-91,"Club","SFN"
2.1747715740834e-94,0.548564712915045,0.511,0.354,6.52431472225021e-91,"Club","ADGRF1"
7.35548615000921e-94,0.532012690257751,0.521,0.337,2.20664584500276e-90,"Club","COL17A1"
9.35319635395088e-93,0.536555504822523,0.466,0.295,2.80595890618526e-89,"Club","LOC116282104"
2.56396581071954e-92,0.751770317298546,0.655,0.47,7.69189743215863e-89,"Club","GABRP"
1.45710987823627e-91,0.738368906222644,0.49,0.307,4.37132963470881e-88,"Club","SEL1L3"
3.14112664922604e-91,0.707833758515802,0.408,0.25,9.42337994767813e-88,"Club","LOC102538017"
3.83127225343592e-89,0.950016057257159,0.492,0.309,1.14938167603078e-85,"Club","SRXN1"
1.06763787211699e-86,0.68975533475803,0.527,0.363,3.20291361635098e-83,"Club","S100A10"
5.40746647275984e-85,1.01789742632958,0.502,0.32,1.62223994182795e-81,"Club","NAMPT"
8.62128513437386e-85,0.893543816924634,0.449,0.278,2.58638554031216e-81,"Club","LOC102542585"
2.71364742540658e-83,0.574877585788001,0.526,0.375,8.14094227621975e-80,"Club","LMO7"
1.37964745717018e-82,0.79895599641135,0.508,0.325,4.13894237151055e-79,"Club","GPX3"
1.38789429746684e-81,0.54321581507348,0.417,0.259,4.16368289240052e-78,"Club","LOC102539192"
5.95187022448253e-81,0.617939219089071,0.517,0.353,1.78556106734476e-77,"Club","LOC116283492"
8.76534752343068e-79,0.593231140003632,0.434,0.228,2.6296042570292e-75,"Club","HOXB3"
5.06679508559295e-78,0.820286247378241,0.448,0.332,1.52003852567788e-74,"Club","GPX2"
9.67875692678635e-78,0.83477557112949,0.51,0.323,2.90362707803591e-74,"Club","LOC116277920"
1.66366900157708e-77,0.62709449891803,0.508,0.332,4.99100700473125e-74,"Club","RNF19A"
4.89158365163914e-76,0.55704301517994,0.524,0.346,1.46747509549174e-72,"Club","CD44"
1.23357869808117e-74,0.43649011680168,0.525,0.376,3.7007360942435e-71,"Club","ABRACL"
2.83619002815926e-74,0.851022644411483,0.513,0.356,8.50857008447779e-71,"Club","FTH1"
4.86651228780053e-74,0.79471474931981,0.508,0.32,1.45995368634016e-70,"Club","MAN2B1"
8.95070143026301e-74,0.639681877440997,0.45,0.304,2.6852104290789e-70,"Club","MAP2"
3.05834013665e-73,0.497606899753515,0.528,0.372,9.17502040995e-70,"Club","CBX6"
4.17706098660284e-72,0.556947313571052,0.475,0.253,1.25311829598085e-68,"Club","DUSP26"
1.78975483156065e-71,0.561745112947531,0.548,0.39,5.36926449468196e-68,"Club","LAMB3"
1.81447282508916e-70,0.37737924840919,0.385,0.265,5.44341847526749e-67,"Club","MAB21L4"
2.40029447812507e-70,0.548843780396084,0.516,0.352,7.2008834343752e-67,"Club","GSR"
1.60756388673137e-69,0.592224064543585,0.495,0.34,4.82269166019412e-66,"Club","DSC2"
2.11073953509815e-67,0.598883035466939,0.463,0.297,6.33221860529445e-64,"Club","RERG"
1.16117788794455e-66,0.459747802519324,0.466,0.308,3.48353366383364e-63,"Club","SH3RF2"
2.14204999248543e-66,0.466665218838296,0.505,0.357,6.42614997745629e-63,"Club","ICAM1"
2.05395664523418e-65,0.596793252880657,0.506,0.353,6.16186993570254e-62,"Club","RNF213"
3.37629576471288e-65,0.52972027746972,0.515,0.354,1.01288872941386e-61,"Club","PARM1"
3.44036301384644e-65,0.978915132911235,0.489,0.308,1.03210890415393e-61,"Club","IGFBP3"
1.63937368945909e-64,0.602275147734483,0.426,0.225,4.91812106837727e-61,"Club","LOC102536201"
2.08070614881628e-64,0.597934530202104,0.423,0.223,6.24211844644884e-61,"Club","MALL"
8.1550406394058e-64,0.743481109268162,0.483,0.248,2.44651219182174e-60,"Club","WNT11"
3.43666220940962e-62,1.18938708246424,0.428,0.231,1.03099866282289e-58,"Club","S100A4"
7.34388090639437e-62,0.461051494816327,0.376,0.197,2.20316427191831e-58,"Club","ADORA2B"
1.06330522766695e-60,0.463208482333656,0.522,0.391,3.18991568300085e-57,"Club","ACSL1"
