"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"52","CALR","811",8.32413758754917e-07,-0.572666462198449,0.556,0.938,0.0256957803190055
"53","CAMK2G","818",1.24185618031239e-05,-0.517768527393124,0.148,0.617,0.38334858430063
"54","CANX","821",1.33467958526411e-09,-0.501529242951454,0.778,0.978,4.12002241175179e-05
"55","CAPNS1","826",1.59483667038168e-08,-0.584254144094937,0.704,0.972,0.000492310131780121
"56","CAPZB","832",3.24878757997425e-09,-0.69939047578436,0.519,0.947,0.000100286823806225
"57","CBX3","11335",3.78466297768147e-10,-0.841771133630817,0.259,0.854,1.16828761458049e-05
"58","CCDC117","150275",1.31093568976177e-05,0.536633127527115,0.667,0.38,0.404672738072562
"59","CCDC187","399693",8.16696240230703e-06,-0.630999712800402,0.185,0.692,0.252105962396816
"60","CCN2","1490",1.51602952220842e-07,-0.991054955411628,0.148,0.726,0.00467983153210518
"61","CD74","972",1.75516959569528e-05,-0.73203775864389,0.519,0.773,0.541803302495176
"62","CD81","975",3.45883571968347e-08,-0.652088557363383,0.444,0.922,0.00106770799830909
"63","CDC42","998",5.1728975801664e-07,-0.538997535802768,0.63,0.969,0.0159682175402157
"64","CDHR4","389118",4.00477855492161e-05,-0.626394146131714,0.37,0.698,1
"65","CELSR3","1951",4.88093188889456e-06,-0.517366396537683,0.111,0.576,0.150669486478286
"66","CETN2","1069",5.12825517085502e-05,-0.554945040185981,0.704,0.885,1
"67","CETN3","1070",1.73062828476996e-05,-0.535798267963604,0.444,0.916,0.534227645225638
"68","CFAP126","257177",0.000558517682536059,-0.504616635251026,0.333,0.617,1
"69","CFAP45","25790",6.92185307791011e-06,-0.658900180769482,0.333,0.692,0.213670682662007
"70","CFI","3426",3.66360346161959e-07,-0.65899840274624,0.148,0.745,0.0113091775256735
"71","CFL1","1072",1.23866759211221e-09,-0.663608501636816,0.704,0.981,3.82364299009119e-05
